snapshot_date,category,skill_name,demand_count,demand_pct,median_days_open,salary_premium_pct,repost_rate_pct,scarcity_score
2026-07-13,product,Jira,60,3.7,2.0,-39.7,0.0,15.3
2026-07-13,product,Kubernetes,32,2.0,2.0,,0.0,23.5
2026-07-13,product,Linear,10,0.6,,,0.0,0.0
2026-07-13,product,LLMs / GenAI,259,16.1,2.0,41.1,7.6,52.7
2026-07-13,product,Machine Learning,88,5.5,1.0,85.9,0.0,40.0
2026-07-13,product,Mixpanel,10,0.6,,,0.0,0.0
2026-07-13,product,MLflow,34,2.1,,,0.0,0.0
2026-07-13,product,MongoDB,33,2.0,11.0,,0.0,39.8
2026-07-13,product,Next.js,14,0.9,0.0,122.6,0.0,32.7
2026-07-13,product,NLP,16,1.0,,,0.0,0.0
2026-07-13,product,Node.js,18,1.1,41.0,81.1,0.0,59.0
2026-07-13,product,Prototyping,164,10.2,2.0,41.5,0.2,49.0
2026-07-13,product,Python,29,1.8,1.0,,2.2,46.6
2026-07-13,product,RAG,21,1.3,54.0,,2.8,89.0
2026-07-13,product,React,27,1.7,2.0,32.4,0.0,28.8
2026-07-13,product,Salesforce,13,0.8,,,0.0,0.0
2026-07-13,product,Segment,40,2.5,0.0,71.1,0.0,21.5
2026-07-13,product,SIEM,34,2.1,0.0,-3.0,0.0,7.9
2026-07-13,product,Snowflake,23,1.4,0.0,81.2,0.0,26.0
2026-07-13,product,SOC 2,19,1.2,,,0.0,0.0
2026-07-13,product,Spark,77,4.8,23.0,,0.0,48.9
2026-07-13,product,SQL,178,11.0,26.0,127.3,1.2,85.6
2026-07-13,product,Stakeholder Mgmt,683,42.3,1.0,68.7,6.3,50.9
2026-07-13,product,System Design,36,2.2,8.0,89.4,0.0,55.2
2026-07-13,product,User Research,136,8.4,2.0,-4.4,0.0,22.1
2026-07-13,security,Agile / Scrum,15,1.0,0.0,49.7,15.7,36.6
2026-07-13,security,AI Agents,57,4.0,,-37.1,0.0,2.2
2026-07-13,security,AI Coding Tools,16,1.1,,,0.0,0.0
2026-07-13,security,AWS,285,19.8,0.0,24.2,24.4,31.4
2026-07-13,security,AWS Security,80,5.6,0.0,28.0,8.3,27.4
2026-07-13,security,Azure,85,5.9,0.0,0.7,41.4,31.5
2026-07-13,security,Bash,16,1.1,0.0,,24.8,31.4
2026-07-13,security,C++,39,2.7,75.0,103.4,7.8,83.0
2026-07-13,security,CI/CD,56,3.9,0.0,-5.2,28.6,27.6
2026-07-13,security,CISSP,47,3.3,0.0,-48.3,25.0,21.1
2026-07-13,security,Databricks,10,0.7,,,0.0,0.0
2026-07-13,security,Docker,33,2.3,0.0,,10.7,21.3
2026-07-13,security,Excel,12,0.8,0.0,,29.9,35.4
2026-07-13,security,GCP,88,6.1,0.0,35.7,14.5,34.0
2026-07-13,security,Git,17,1.2,0.0,,0.0,0.0
2026-07-13,security,Incident Response,108,7.5,0.0,28.0,26.2,35.9
2026-07-13,security,Java,29,2.0,38.0,103.4,8.0,81.1
2026-07-13,security,JavaScript,56,3.9,14.0,118.5,5.1,74.9
2026-07-13,security,Jira,11,0.8,,,0.0,0.0
2026-07-13,security,Kubernetes,99,6.9,0.0,94.1,0.0,28.5
2026-07-13,security,Linux,31,2.2,0.0,-7.9,15.4,20.3
2026-07-13,security,LLMs / GenAI,69,4.8,0.0,29.5,20.1,35.9
2026-07-13,security,Machine Learning,49,3.4,2.0,54.6,11.5,65.3
2026-07-13,security,Next.js,22,1.5,28.0,133.6,0.0,66.2
2026-07-13,security,Node.js,16,1.1,36.0,,0.0,53.8
2026-07-13,security,OWASP,48,3.3,28.0,84.7,0.0,55.9
2026-07-13,security,Penetration Testing,117,8.1,0.0,62.0,12.4,38.5
2026-07-13,security,Python,160,11.1,0.0,94.1,19.2,47.0
2026-07-13,security,Ruby,18,1.2,0.0,,38.2,37.5
2026-07-13,security,Rust,29,2.0,36.0,87.1,0.0,60.9
2026-07-13,security,SIEM,115,8.0,0.0,-33.3,35.2,26.3
2026-07-13,security,Snowflake,15,1.0,,22.5,0.0,17.3
2026-07-13,security,SOC 2,39,2.7,0.0,88.7,3.7,36.4
2026-07-13,security,Spark,22,1.5,47.0,,0.0,59.6
2026-07-13,security,Stakeholder Mgmt,132,9.2,0.0,12.6,17.0,25.5
2026-07-13,security,Tableau,11,0.8,,13.4,0.0,15.1
2026-07-13,security,Terraform,71,4.9,0.0,27.7,4.7,23.5
2026-07-13,security,TypeScript,21,1.5,28.0,,0.0,48.1
2026-07-13,security,Zero Trust,38,2.6,0.0,49.7,3.9,29.3
2026-07-14,ai,A/B Testing,167,6.5,0.0,23.8,7.3,44.1
2026-07-14,ai,Agile / Scrum,186,7.2,1.0,57.3,11.3,72.1
2026-07-14,ai,AI Agents,188,7.3,,22.4,1.1,60.8
2026-07-14,ai,AI Coding Tools,38,1.5,,18.8,0.0,42.1
2026-07-14,ai,Airflow,42,1.6,8.0,18.8,2.4,66.6
2026-07-14,ai,AWS,227,8.8,0.0,-24.8,11.5,26.5
2026-07-14,ai,Azure,217,8.4,0.0,-41.0,16.0,26.7
2026-07-14,ai,BigQuery,20,0.8,19.0,-13.9,0.0,48.1
2026-07-14,ai,C#,43,1.7,3.0,-43.6,0.0,33.5
2026-07-14,ai,C++,50,1.9,0.0,-5.7,6.6,29.6
2026-07-14,ai,CI/CD,76,2.9,0.0,-24.8,21.6,32.4
2026-07-14,ai,Data Modeling,30,1.2,0.0,-24.8,23.9,33.2
2026-07-14,ai,Databricks,96,3.7,0.0,-9.9,6.8,27.1
2026-07-14,ai,Datadog,20,0.8,61.0,,0.0,60.5
2026-07-14,ai,Deep Learning,177,6.8,1.0,19.4,4.2,59.7
2026-07-14,ai,Docker,66,2.6,0.0,-24.8,28.6,34.3
2026-07-14,ai,Elasticsearch,12,0.5,23.0,,0.0,57.3
2026-07-14,ai,ETL,22,0.9,,-54.9,0.0,1.1
2026-07-14,ai,Excel,72,2.8,0.0,35.1,1.8,39.8
2026-07-14,ai,FastAPI,22,0.9,0.0,-52.4,24.2,26.2
2026-07-14,ai,Fine-tuning,197,7.6,6.0,0.2,1.6,58.2
2026-07-14,ai,GCP,124,4.8,0.0,-48.9,22.0,25.6
2026-07-14,ai,Git,41,1.6,0.0,-27.3,11.8,26.6
2026-07-14,ai,Go,18,0.7,1.0,44.2,8.7,68.8
2026-07-14,ai,Grafana,20,0.8,1.0,32.7,2.2,60.3
2026-07-14,ai,GraphQL,12,0.5,23.0,-47.4,0.0,40.5
2026-07-14,ai,Hugging Face,62,2.4,1.0,-39.6,20.6,51.0
2026-07-14,ai,Incident Response,17,0.7,0.0,-12.4,0.0,13.6
2026-07-14,ai,Java,83,3.2,1.0,9.5,0.7,50.3
2026-07-14,ai,JavaScript,30,1.2,0.0,-43.6,7.1,18.5
2026-07-14,ai,Kafka,26,1.0,19.0,13.4,0.0,59.1
2026-07-14,ai,Kubernetes,93,3.6,0.0,-6.0,24.1,40.7
2026-07-14,ai,LangChain,71,2.7,11.0,-8.6,2.5,58.6
2026-07-14,ai,LLMs / GenAI,960,37.1,0.0,-6.1,7.5,30.3
2026-07-14,ai,Machine Learning,1829,70.8,0.0,4.1,9.2,37.4
2026-07-14,ai,MLflow,104,4.0,5.0,-43.9,11.5,50.3
2026-07-14,ai,MongoDB,25,1.0,0.0,,9.1,23.4
2026-07-14,ai,Next.js,10,0.4,2.0,,0.0,41.4
2026-07-14,ai,NLP,137,5.3,5.0,19.4,4.4,67.6
2026-07-14,ai,Node.js,63,2.4,0.0,9.1,6.6,34.1
2026-07-14,ai,NumPy,12,0.5,0.0,-55.6,20.2,21.5
2026-07-14,ai,Pandas,22,0.9,5.0,,18.8,76.4
2026-07-14,ai,PostgreSQL,78,3.0,0.0,69.2,4.0,44.4
2026-07-14,ai,Prompt Engineering,18,0.7,,,0.0,0.0
2026-07-14,ai,Prototyping,65,2.5,6.0,-54.6,6.1,44.1
2026-07-14,ai,Python,560,21.7,0.0,-32.3,15.1,27.2
2026-07-14,ai,PyTorch,261,10.1,0.0,18.8,15.5,44.4
2026-07-14,ai,RAG,213,8.2,0.0,14.6,13.1,43.0
2026-07-14,ai,React,32,1.2,0.0,9.5,0.0,22.7
2026-07-14,ai,REST API,11,0.4,1.0,-47.4,4.4,34.8
2026-07-14,ai,Rust,22,0.9,28.0,,0.0,59.4
2026-07-14,ai,SageMaker,37,1.4,1.0,-9.0,9.1,51.5
2026-07-14,ai,Salesforce,13,0.5,,33.1,0.0,52.9
2026-07-14,ai,Scala,19,0.7,61.0,,0.0,60.5
2026-07-14,ai,scikit-learn,56,2.2,0.0,-43.6,32.7,30.2
2026-07-14,ai,Spark,105,4.1,19.0,18.8,3.5,69.4
2026-07-14,ai,SQL,163,6.3,0.0,44.9,9.0,48.6
2026-07-14,ai,Stakeholder Mgmt,229,8.9,2.0,3.4,5.8,59.0
2026-07-14,ai,Statistical Analysis,110,4.3,7.0,-4.6,11.8,68.8
2026-07-14,ai,System Design,36,1.4,0.0,-21.0,20.9,34.6
2026-07-14,ai,TensorFlow,188,7.3,0.0,-5.4,18.1,38.1
2026-07-14,ai,Terraform,30,1.2,0.0,-3.3,18.1,39.4
2026-07-14,ai,TypeScript,29,1.1,0.0,,5.7,16.8
2026-07-14,ai,Vue,10,0.4,,,0.0,0.0
2026-07-14,ai,XGBoost,33,1.3,9.0,18.8,18.8,79.8
2026-07-14,data,A/B Testing,308,5.0,2.0,7.1,2.5,61.7
2026-07-14,data,Agile / Scrum,258,4.2,0.0,-5.0,17.6,31.7
2026-07-14,data,AI Agents,77,1.2,,75.9,11.7,73.8
2026-07-14,data,AI Coding Tools,10,0.2,,,40.0,100.0
2026-07-14,data,Airflow,157,2.5,0.0,-15.5,16.9,26.6
2026-07-14,data,Apache Iceberg,12,0.2,,,0.0,0.0
2026-07-14,data,AWS,500,8.1,0.0,19.9,14.9,36.6
2026-07-14,data,AWS Security,28,0.5,0.0,53.8,8.5,42.1
2026-07-14,data,Azure,460,7.4,0.0,-25.0,20.6,27.5
2026-07-14,data,BigQuery,108,1.7,0.0,0.3,16.1,31.3
2026-07-14,data,CI/CD,93,1.5,0.0,-31.2,25.5,29.6
2026-07-14,data,Dagster,25,0.4,19.0,179.0,5.5,78.8
2026-07-14,data,Data Modeling,420,6.8,0.0,-17.5,25.2,33.8
2026-07-14,data,Data Observability,20,0.3,,,0.0,0.0
2026-07-14,data,Data Pipeline,87,1.4,0.0,23.2,15.7,39.6
2026-07-14,data,Data Visualization,121,2.0,0.0,10.4,12.4,32.2
2026-07-14,data,Databricks,440,7.1,0.0,2.4,15.0,31.6
2026-07-14,data,dbt,193,3.1,0.0,0.0,22.5,38.1
2026-07-14,data,Deep Learning,39,0.6,0.0,-18.0,18.3,27.2
2026-07-14,data,Docker,32,0.5,0.0,41.3,27.9,55.3
2026-07-14,data,DynamoDB,16,0.3,0.0,,24.1,34.1
2026-07-14,data,Elasticsearch,25,0.4,0.0,38.3,7.5,38.3
2026-07-14,data,ETL,539,8.7,0.0,-2.5,19.4,34.4
2026-07-14,data,Excel,207,3.4,0.0,-35.0,20.4,21.7
2026-07-14,data,Fivetran,18,0.3,0.0,36.0,3.1,34.5
2026-07-14,data,Flask,14,0.2,1.0,16.5,0.0,55.7
2026-07-14,data,Flink,18,0.3,31.0,70.3,4.5,77.9
2026-07-14,data,GCP,175,2.8,0.0,4.5,18.5,37.3
2026-07-14,data,Git,92,1.5,0.0,-39.3,26.8,25.3
2026-07-14,data,Hugging Face,13,0.2,,,0.0,0.0
2026-07-14,data,Java,145,2.3,0.0,40.6,19.6,49.1
2026-07-14,data,JavaScript,18,0.3,0.0,-21.9,24.1,30.8
2026-07-14,data,Jira,47,0.8,0.0,-43.0,14.8,12.2
2026-07-14,data,Kafka,119,1.9,0.0,-35.0,5.5,9.4
2026-07-14,data,Kotlin,12,0.2,31.0,,0.0,57.5
2026-07-14,data,Kubernetes,41,0.7,1.0,-32.5,16.5,52.1
2026-07-14,data,Linux,20,0.3,0.0,-19.4,2.1,14.3
2026-07-14,data,LLMs / GenAI,351,5.7,0.0,34.9,7.0,36.8
2026-07-14,data,Looker,74,1.2,38.0,-13.7,5.7,59.7
2026-07-14,data,Machine Learning,1154,18.7,0.0,-10.0,9.9,23.9
2026-07-14,data,Microsoft Fabric,37,0.6,,20.0,0.0,42.1
2026-07-14,data,MLflow,54,0.9,45.0,,0.0,61.5
2026-07-14,data,MongoDB,29,0.5,0.0,13.8,18.1,39.5
2026-07-14,data,MySQL,23,0.4,0.0,23.2,20.5,45.6
2026-07-14,data,NLP,129,2.1,0.0,28.6,19.0,45.5
2026-07-14,data,Node.js,10,0.2,0.0,-58.5,0.0,0.0
2026-07-14,data,NumPy,24,0.4,0.0,-29.2,22.0,27.7
2026-07-14,data,Pandas,55,0.9,0.0,13.6,14.9,34.3
2026-07-14,data,PostgreSQL,30,0.5,0.0,43.4,18.7,49.2
2026-07-14,data,Power BI,379,6.1,0.0,-24.0,29.6,32.7
2026-07-14,data,Prototyping,49,0.8,1.0,-21.5,0.0,40.8
2026-07-14,data,Python,1080,17.5,0.0,1.6,20.1,37.4
2026-07-14,data,PyTorch,73,1.2,1.0,-35.0,3.6,39.5
2026-07-14,data,RAG,77,1.2,0.0,13.1,3.6,27.4
2026-07-14,data,Redshift,101,1.6,0.0,23.2,17.1,41.3
2026-07-14,data,Ruby,20,0.3,31.0,44.6,0.0,69.5
2026-07-14,data,SageMaker,23,0.4,1.0,-40.0,0.0,32.8
2026-07-14,data,Salesforce,31,0.5,,49.3,16.1,77.9
2026-07-14,data,Scala,64,1.0,0.0,-33.8,17.1,20.1
2026-07-14,data,scikit-learn,59,1.0,0.0,0.3,11.9,27.4
2026-07-14,data,Segment,29,0.5,1.0,30.5,9.2,68.9
2026-07-14,data,SIEM,11,0.2,,,0.0,0.0
2026-07-14,data,Snowflake,327,5.3,0.0,-6.7,15.5,27.9
2026-07-14,data,Spark,395,6.4,0.0,2.6,15.6,32.9
2026-07-14,data,SQL,1410,22.8,0.0,-10.3,21.2,33.6
2026-07-14,data,Stakeholder Mgmt,653,10.6,0.0,-10.3,13.9,24.5
2026-07-14,data,Statistical Analysis,508,8.2,0.0,14.5,12.1,34.1
2026-07-14,data,Tableau,185,3.0,0.0,-14.5,23.0,33.9
2026-07-14,data,TensorFlow,56,0.9,1.0,-35.0,4.0,40.3
2026-07-14,data,Terraform,44,0.7,0.0,-33.8,27.8,28.5
2026-07-14,data,Trino,18,0.3,,,22.2,84.5
2026-07-14,data,TypeScript,13,0.2,0.0,,0.0,0.0
2026-07-14,devops,A/B Testing,22,0.7,1.0,55.9,4.1,69.4
2026-07-14,devops,Agile / Scrum,309,9.2,0.0,-8.2,11.3,30.1
2026-07-14,devops,AI Agents,50,1.5,,,2.0,14.5
2026-07-14,devops,Ansible,123,3.7,0.0,-27.3,29.1,30.7
2026-07-14,devops,ArgoCD,72,2.1,1.0,-35.5,20.5,51.2
2026-07-14,devops,AWS,1070,31.8,0.0,-7.9,17.7,34.0
2026-07-14,devops,AWS Security,121,3.6,0.0,-21.0,17.6,25.6
2026-07-14,devops,Azure,899,26.7,0.0,-7.9,19.9,38.6
2026-07-14,devops,Bash,149,4.4,0.0,-23.2,20.4,29.5
2026-07-14,devops,C#,76,2.3,0.0,-30.1,27.1,25.8
2026-07-14,devops,C++,16,0.5,0.0,168.9,6.2,41.8
2026-07-14,devops,CI/CD,957,28.4,0.0,-7.9,18.2,35.0
2026-07-14,devops,Databricks,17,0.5,0.0,3.0,18.4,41.0
2026-07-14,devops,Datadog,60,1.8,0.0,6.8,4.1,32.9
2026-07-14,devops,dbt,71,2.1,,-26.3,2.7,22.2
2026-07-14,devops,Docker,373,11.1,0.0,-19.4,24.6,34.8
2026-07-14,devops,Elasticsearch,13,0.4,0.0,-20.8,18.2,27.7
2026-07-14,devops,Excel,33,1.0,0.0,,7.7,12.6
2026-07-14,devops,Fivetran,22,0.7,47.0,,0.0,60.3
2026-07-14,devops,Flask,12,0.4,,20.7,0.0,46.2
2026-07-14,devops,GCP,335,9.9,0.0,-33.5,19.3,20.2
2026-07-14,devops,Git,281,8.3,0.0,-35.5,29.1,23.5
2026-07-14,devops,Grafana,60,1.8,0.0,-12.5,27.2,39.3
2026-07-14,devops,Helm,69,2.0,0.0,-26.3,31.6,33.3
2026-07-14,devops,Incident Response,78,2.3,9.0,47.4,4.0,72.2
2026-07-14,devops,Java,136,4.0,0.0,4.5,19.4,44.0
2026-07-14,devops,JavaScript,44,1.3,0.0,-30.1,8.9,13.9
2026-07-14,devops,Jira,56,1.7,0.0,-26.3,14.7,21.0
2026-07-14,devops,Kafka,66,2.0,0.0,-31.0,29.9,27.3
2026-07-14,devops,Kotlin,18,0.5,54.0,148.6,0.0,74.3
2026-07-14,devops,Kubernetes,698,20.7,0.0,-22.7,22.7,31.2
2026-07-14,devops,Linux,412,12.2,0.0,-7.9,19.1,37.2
2026-07-14,devops,LLMs / GenAI,73,2.2,1.0,38.3,6.5,68.5
2026-07-14,devops,Machine Learning,91,2.7,0.0,21.4,1.5,31.1
2026-07-14,devops,Microservices,22,0.7,0.0,-18.1,3.3,21.0
2026-07-14,devops,MongoDB,66,2.0,0.0,130.2,17.7,47.2
2026-07-14,devops,MySQL,20,0.6,25.0,-10.8,0.0,56.6
2026-07-14,devops,Node.js,11,0.3,26.0,,7.3,71.0
2026-07-14,devops,Oracle,13,0.4,,,0.0,0.0
2026-07-14,devops,PostgreSQL,65,1.9,0.0,-3.6,18.9,40.7
2026-07-14,devops,Prometheus,60,1.8,0.0,-14.8,30.0,40.9
2026-07-14,devops,Pulumi,45,1.3,4.0,-18.5,16.9,63.3
2026-07-14,devops,Python,431,12.8,0.0,-7.9,18.9,36.3
2026-07-14,devops,React,47,1.4,0.0,-29.1,13.2,17.7
2026-07-14,devops,Ruby,24,0.7,1.0,52.2,12.5,74.1
2026-07-14,devops,Rust,18,0.5,2.0,-33.7,7.7,44.9
2026-07-14,devops,Scala,10,0.3,10.0,,0.0,56.7
2026-07-14,devops,Segment,13,0.4,0.0,87.7,9.1,42.8
2026-07-14,devops,SIEM,23,0.7,0.0,-39.2,33.9,25.0
2026-07-14,devops,Snowflake,41,1.2,0.0,28.6,1.6,32.3
2026-07-14,devops,Spark,21,0.6,0.0,-28.3,23.9,27.0
2026-07-14,devops,SQL,136,4.0,0.0,-28.3,27.8,28.9
2026-07-14,devops,Stakeholder Mgmt,205,6.1,0.0,-7.9,11.6,31.3
2026-07-14,devops,System Design,20,0.6,0.0,-12.5,2.2,21.6
2026-07-14,devops,Terraform,815,24.2,0.0,-19.4,23.8,33.9
2026-07-14,devops,TypeScript,35,1.0,0.0,,8.1,14.0
2026-07-14,engineering,A/B Testing,187,2.3,18.0,44.3,7.7,74.5
2026-07-14,engineering,Agile / Scrum,921,11.2,0.0,-3.3,14.9,41.9
2026-07-14,engineering,AI Agents,345,4.2,,49.7,4.1,63.8
2026-07-14,engineering,AI Coding Tools,88,1.1,,-36.1,10.2,39.1
2026-07-14,engineering,Airflow,61,0.7,13.0,18.2,8.5,70.4
2026-07-14,engineering,Angular,321,3.9,0.0,-12.2,15.4,38.8
2026-07-14,engineering,Apache Iceberg,40,0.5,,,0.0,0.0
2026-07-14,engineering,AWS,1627,19.7,0.0,-6.1,10.8,35.9
2026-07-14,engineering,AWS Security,34,0.4,0.0,18.1,7.0,37.7
2026-07-14,engineering,Azure,603,7.3,0.0,-37.8,15.2,27.6
2026-07-14,engineering,Bash,40,0.5,1.0,-25.7,28.0,53.4
2026-07-14,engineering,BigQuery,33,0.4,45.0,30.0,1.1,70.2
2026-07-14,engineering,C#,538,6.5,0.0,-36.1,17.8,30.6
2026-07-14,engineering,C++,531,6.4,0.0,-43.2,15.4,25.7
2026-07-14,engineering,Cassandra,43,0.5,54.0,219.5,6.4,81.5
2026-07-14,engineering,CI/CD,654,7.9,0.0,-34.8,20.5,34.1
2026-07-14,engineering,ClickHouse,16,0.2,,-34.0,6.2,32.8
2026-07-14,engineering,Data Modeling,99,1.2,1.0,-55.6,3.1,18.7
2026-07-14,engineering,Data Pipeline,58,0.7,25.0,-9.8,3.2,56.1
2026-07-14,engineering,Databricks,322,3.9,61.0,-9.0,0.0,59.2
2026-07-14,engineering,Datadog,132,1.6,41.0,-5.3,4.1,62.3
2026-07-14,engineering,dbt,80,1.0,0.0,40.3,6.7,40.9
2026-07-14,engineering,Deep Learning,29,0.4,0.0,71.4,12.5,51.3
2026-07-14,engineering,Django,79,1.0,0.0,-47.1,2.3,6.9
2026-07-14,engineering,Docker,479,5.8,1.0,-51.0,15.9,36.5
2026-07-14,engineering,DynamoDB,121,1.5,1.0,7.1,9.1,52.6
2026-07-14,engineering,Elasticsearch,114,1.4,14.0,84.6,11.3,80.9
2026-07-14,engineering,ETL,129,1.6,8.0,6.5,6.2,61.9
2026-07-14,engineering,Excel,307,3.7,6.0,6.5,5.7,58.8
2026-07-14,engineering,FastAPI,73,0.9,0.0,-47.1,15.3,22.9
2026-07-14,engineering,Figma,40,0.5,4.0,-58.3,4.8,32.3
2026-07-14,engineering,Fine-tuning,43,0.5,13.0,18.2,3.0,61.8
2026-07-14,engineering,Fivetran,60,0.7,54.0,50.9,0.0,71.0
2026-07-14,engineering,Flask,36,0.4,1.0,-43.9,14.9,37.2
2026-07-14,engineering,Flink,28,0.3,52.0,-41.8,9.1,57.0
2026-07-14,engineering,GCP,633,7.7,2.0,-25.5,12.1,54.9
2026-07-14,engineering,Git,781,9.5,0.0,1.1,18.3,46.1
2026-07-14,engineering,Go,216,2.6,2.0,-25.7,7.2,47.7
2026-07-14,engineering,Grafana,115,1.4,4.0,30.0,0.8,58.0
2026-07-14,engineering,GraphQL,144,1.7,2.0,-15.1,7.7,51.1
2026-07-14,engineering,Helm,22,0.3,0.0,53.0,11.4,49.8
2026-07-14,engineering,Incident Response,125,1.5,0.0,-50.8,21.6,26.2
2026-07-14,engineering,Java,1700,20.6,0.0,-5.8,14.1,40.2
2026-07-14,engineering,JavaScript,957,11.6,0.0,-36.1,12.6,26.0
2026-07-14,engineering,Jira,38,0.5,1.0,-36.1,8.3,33.9
2026-07-14,engineering,Kafka,225,2.7,5.0,7.1,11.1,66.8
2026-07-14,engineering,Kotlin,373,4.5,26.0,-4.9,9.7,69.8
2026-07-14,engineering,Kubernetes,628,7.6,6.0,11.4,8.4,64.6
2026-07-14,engineering,LangChain,31,0.4,1.0,,9.4,42.8
2026-07-14,engineering,Linear,21,0.3,,48.5,0.0,54.2
2026-07-14,engineering,Linux,187,2.3,1.0,-43.8,16.9,40.8
2026-07-14,engineering,LLM APIs,17,0.2,,,0.0,0.0
2026-07-14,engineering,LLMs / GenAI,1255,15.2,1.0,-0.6,4.4,43.9
2026-07-14,engineering,Machine Learning,497,6.0,1.0,3.1,4.5,45.0
2026-07-14,engineering,MCP,19,0.2,,,21.1,93.9
2026-07-14,engineering,Microservices,65,0.8,0.0,-37.9,15.5,28.2
2026-07-14,engineering,MLflow,271,3.3,61.0,,0.0,60.1
2026-07-14,engineering,MongoDB,210,2.5,41.0,-12.3,4.8,60.4
2026-07-14,engineering,MySQL,202,2.5,1.0,-50.3,19.3,39.4
2026-07-14,engineering,Next.js,185,2.2,1.0,-27.9,8.4,40.2
2026-07-14,engineering,NLP,21,0.3,0.0,18.2,0.0,28.4
2026-07-14,engineering,Node.js,493,6.0,2.0,-29.0,9.0,48.2
2026-07-14,engineering,PHP,135,1.6,1.0,-61.0,21.9,37.8
2026-07-14,engineering,PostgreSQL,469,5.7,1.0,-6.1,9.7,48.7
2026-07-14,engineering,Prometheus,44,0.5,54.0,,2.1,63.0
2026-07-14,engineering,Prompt Engineering,18,0.2,,,22.2,96.9
2026-07-14,engineering,Prototyping,141,1.7,16.0,14.4,3.9,63.2
2026-07-14,engineering,Pulumi,11,0.1,,,0.0,0.0
2026-07-14,engineering,Python,1623,19.7,0.0,-29.0,11.9,29.3
2026-07-14,engineering,PyTorch,38,0.5,0.0,17.0,14.1,46.0
2026-07-14,engineering,RAG,245,3.0,41.0,34.8,3.6,70.9
2026-07-14,engineering,React,1173,14.2,1.0,-36.1,10.4,37.5
2026-07-14,engineering,Redis,86,1.0,6.0,-42.8,7.1,42.6
2026-07-14,engineering,Redshift,11,0.1,0.0,-36.1,42.9,33.6
2026-07-14,engineering,REST API,206,2.5,0.0,-43.9,16.8,25.9
2026-07-14,engineering,Ruby,158,1.9,36.0,-44.6,9.1,50.7
2026-07-14,engineering,Rust,304,3.7,3.0,-29.0,16.2,58.2
2026-07-14,engineering,Salesforce,29,0.4,,-53.9,3.4,9.7
2026-07-14,engineering,Scala,213,2.6,40.0,-28.6,4.1,53.6
2026-07-14,engineering,scikit-learn,12,0.1,0.0,-52.1,23.5,26.1
2026-07-14,engineering,Segment,36,0.4,1.0,29.9,8.3,54.9
2026-07-14,engineering,SIEM,34,0.4,0.0,-32.6,6.2,20.1
2026-07-14,engineering,Snowflake,74,0.9,41.0,-15.9,5.0,59.3
2026-07-14,engineering,Spark,393,4.8,23.0,13.0,4.3,65.1
2026-07-14,engineering,Spring,363,4.4,0.0,-15.5,18.9,39.7
2026-07-14,engineering,SQL,1030,12.5,0.0,-20.1,12.7,33.7
2026-07-14,engineering,Stakeholder Mgmt,906,11.0,1.0,-16.9,8.6,43.0
2026-07-14,engineering,Statistical Analysis,20,0.2,39.0,,0.0,52.0
2026-07-14,engineering,Swift,75,0.9,6.0,29.9,13.4,73.7
2026-07-14,engineering,System Design,180,2.2,6.0,-12.9,7.2,54.8
2026-07-14,engineering,Tableau,13,0.2,,-9.7,0.0,33.0
2026-07-14,engineering,TensorFlow,30,0.4,0.0,-41.8,15.9,27.3
2026-07-14,engineering,Terraform,248,3.0,0.0,-6.0,20.9,44.6
2026-07-14,engineering,Trino,24,0.3,,,4.2,24.5
2026-07-14,engineering,TypeScript,909,11.0,1.0,-31.9,14.0,44.3
2026-07-14,engineering,User Research,13,0.2,64.0,,0.0,61.5
2026-07-14,engineering,Vector Databases,34,0.4,,,11.8,65.3
2026-07-14,engineering,Vue,154,1.9,6.0,-41.8,7.0,42.5
2026-07-14,engineering,Workday,15,0.2,,,6.7,36.7
2026-07-14,product,A/B Testing,166,10.5,39.0,65.6,1.9,73.8
2026-07-14,product,Agile / Scrum,42,2.6,0.0,0.7,15.0,31.2
2026-07-14,product,AI Agents,134,8.4,,102.8,3.0,82.1
2026-07-14,product,AI Coding Tools,40,2.5,,,0.0,0.0
2026-07-14,product,Angular,14,0.9,,-25.7,60.0,40.8
2026-07-14,product,AWS,69,4.4,5.0,12.7,7.8,40.8
2026-07-14,product,Azure,44,2.8,0.0,,14.0,36.1
2026-07-14,product,C#,10,0.6,,-25.7,64.3,41.7
2026-07-14,product,CI/CD,19,1.2,75.0,,0.0,59.8
2026-07-14,product,Data Modeling,16,1.0,,51.7,0.0,42.2
2026-07-14,product,Data Visualization,17,1.1,,,0.0,0.0
2026-07-14,product,Databricks,115,7.3,8.0,,0.0,17.6
2026-07-14,product,Datadog,80,5.0,61.0,22.4,0.0,54.8
2026-07-14,product,dbt,42,2.6,,28.5,0.0,36.2
2026-07-14,product,Elasticsearch,32,2.0,31.0,,7.8,70.7
2026-07-14,product,ETL,31,2.0,61.0,15.6,11.1,70.4
2026-07-14,product,Excel,115,7.3,2.0,87.8,7.9,60.1
2026-07-14,product,Figma,93,5.9,15.0,18.1,3.4,48.7
2026-07-14,product,Fine-tuning,14,0.9,1.0,,9.9,41.5
2026-07-14,product,Fivetran,38,2.4,46.0,7.8,0.0,41.6
2026-07-14,product,GCP,26,1.6,45.0,,0.0,49.2
2026-07-14,product,Git,30,1.9,0.0,,0.0,0.0
2026-07-14,product,JavaScript,13,0.8,42.0,18.1,0.0,44.1
